metro_nonmetro,year,county_name,state_abbr,geoId,value
Metropolitan,2004,"Allegheny County",PA,us-pa-003,0.21600012731353
Metropolitan,2004,"Armstrong County",PA,us-pa-005,0.26300321614728
Metropolitan,2004,"Beaver County",PA,us-pa-007,0.21200053593759
Metropolitan,2004,"Berks County",PA,us-pa-011,0.22900037673801
Metropolitan,2004,"Blair County",PA,us-pa-013,0.2020003984022
Metropolitan,2004,"Bucks County",PA,us-pa-017,0.19600016918251
Metropolitan,2004,"Butler County",PA,us-pa-019,0.23600012153991
Metropolitan,2004,"Cambria County",PA,us-pa-021,0.22600163820361
Metropolitan,2004,"Carbon County",PA,us-pa-025,0.19900315809827
Metropolitan,2004,"Centre County",PA,us-pa-027,0.21000167844688
Metropolitan,2004,"Chester County",PA,us-pa-029,0.17000041984298
Metropolitan,2004,"Cumberland County",PA,us-pa-041,0.23500060117831
Metropolitan,2004,"Dauphin County",PA,us-pa-043,0.21800113147529
Metropolitan,2004,"Delaware County",PA,us-pa-045,0.22300038712726
Metropolitan,2004,"Erie County",PA,us-pa-049,0.23700024978328
Metropolitan,2004,"Fayette County",PA,us-pa-051,0.24600175510862
Metropolitan,2004,"Lackawanna County",PA,us-pa-069,0.21300083314398
Metropolitan,2004,"Lancaster County",PA,us-pa-071,0.21800048383752
Metropolitan,2004,"Lebanon County",PA,us-pa-075,0.22100081146876
Metropolitan,2004,"Lehigh County",PA,us-pa-077,0.2380000752543
Metropolitan,2004,"Luzerne County",PA,us-pa-079,0.23100086872264
Metropolitan,2004,"Lycoming County",PA,us-pa-081,0.23400214774204
Metropolitan,2004,"Mercer County",PA,us-pa-085,0.22900108381503
Metropolitan,2004,"Montgomery County",PA,us-pa-091,0.17300018750843
Metropolitan,2004,"Northampton County",PA,us-pa-095,0.24100086957353
Metropolitan,2004,"Perry County",PA,us-pa-099,0.24200550290431
Metropolitan,2004,"Philadelphia County",PA,us-pa-101,0.25700023860654
Metropolitan,2004,"Pike County",PA,us-pa-103,0.19300135970651
Metropolitan,2004,"Washington County",PA,us-pa-125,0.23200118489516
Metropolitan,2004,"Westmoreland County",PA,us-pa-129,0.25300076221141
Metropolitan,2004,"Wyoming County",PA,us-pa-131,0.20700698757764
Metropolitan,2004,"York County",PA,us-pa-133,0.23300008122597
Metropolitan,2005,"Allegheny County",PA,us-pa-003,0.22700019058102
Metropolitan,2005,"Armstrong County",PA,us-pa-005,0.23600134208172
Metropolitan,2005,"Beaver County",PA,us-pa-007,0.21000089466778
Metropolitan,2005,"Berks County",PA,us-pa-011,0.27200050248977
Metropolitan,2005,"Blair County",PA,us-pa-013,0.275
Metropolitan,2005,"Bucks County",PA,us-pa-017,0.2020002030663
Metropolitan,2005,"Butler County",PA,us-pa-019,0.24
Metropolitan,2005,"Cambria County",PA,us-pa-021,0.25
Metropolitan,2005,"Carbon County",PA,us-pa-025,0.19300318612453
Metropolitan,2005,"Centre County",PA,us-pa-027,0.25100170661126
Metropolitan,2005,"Chester County",PA,us-pa-029,0.17300050190428
Metropolitan,2005,"Cumberland County",PA,us-pa-041,0.22900078967837
Metropolitan,2005,"Dauphin County",PA,us-pa-043,0.25600119676659
Metropolitan,2005,"Delaware County",PA,us-pa-045,0.22900030731872
Metropolitan,2005,"Erie County",PA,us-pa-049,0.24000039257445
Metropolitan,2005,"Fayette County",PA,us-pa-051,0.3100009854953
Metropolitan,2005,"Lackawanna County",PA,us-pa-069,0.24500015767399
Metropolitan,2005,"Lancaster County",PA,us-pa-071,0.2470005789232
Metropolitan,2005,"Lebanon County",PA,us-pa-075,0.24700098539051
Metropolitan,2005,"Lehigh County",PA,us-pa-077,0.22500082560021
Metropolitan,2005,"Luzerne County",PA,us-pa-079,0.25700054693404
Metropolitan,2005,"Lycoming County",PA,us-pa-081,0.23200145007987
Metropolitan,2005,"Mercer County",PA,us-pa-085,0.258000090269
Metropolitan,2005,"Montgomery County",PA,us-pa-091,0.20700025808536
Metropolitan,2005,"Northampton County",PA,us-pa-095,0.24800015075424
Metropolitan,2005,"Perry County",PA,us-pa-099,0.24200248643076
Metropolitan,2005,"Philadelphia County",PA,us-pa-101,0.28300011618829
Metropolitan,2005,"Pike County",PA,us-pa-103,0.20200083572991
Metropolitan,2005,"Washington County",PA,us-pa-125,0.28800102118969
Metropolitan,2005,"Westmoreland County",PA,us-pa-129,0.26900013499208
Metropolitan,2005,"Wyoming County",PA,us-pa-131,0.23700231928875
Metropolitan,2005,"York County",PA,us-pa-133,0.27100064326593
Metropolitan,2006,"Allegheny County",PA,us-pa-003,0.22900008278795
Metropolitan,2006,"Armstrong County",PA,us-pa-005,0.22000186410663
Metropolitan,2006,"Beaver County",PA,us-pa-007,0.25100035284491
Metropolitan,2006,"Berks County",PA,us-pa-011,0.24500034385531
Metropolitan,2006,"Blair County",PA,us-pa-013,0.25
Metropolitan,2006,"Bucks County",PA,us-pa-017,0.19400005672261
Metropolitan,2006,"Butler County",PA,us-pa-019,0.24800077437417
Metropolitan,2006,"Cambria County",PA,us-pa-021,0.27900241779069
Metropolitan,2006,"Carbon County",PA,us-pa-025,0.2380020404339
Metropolitan,2006,"Centre County",PA,us-pa-027,0.22500068522562
Metropolitan,2006,"Chester County",PA,us-pa-029,0.17900010678303
Metropolitan,2006,"Cumberland County",PA,us-pa-041,0.25
Metropolitan,2006,"Dauphin County",PA,us-pa-043,0.25100015917653
Metropolitan,2006,"Delaware County",PA,us-pa-045,0.22800008036042
Metropolitan,2006,"Erie County",PA,us-pa-049,0.24100093996406
Metropolitan,2006,"Fayette County",PA,us-pa-051,0.3090015603422
Metropolitan,2006,"Lackawanna County",PA,us-pa-069,0.21800086760259
Metropolitan,2006,"Lancaster County",PA,us-pa-071,0.25900007051689
Metropolitan,2006,"Lebanon County",PA,us-pa-075,0.28000210837023
Metropolitan,2006,"Lehigh County",PA,us-pa-077,0.23700090393088
Metropolitan,2006,"Luzerne County",PA,us-pa-079,0.26500043723948
Metropolitan,2006,"Lycoming County",PA,us-pa-081,0.21800056641178
Metropolitan,2006,"Mercer County",PA,us-pa-085,0.25900292722776
Metropolitan,2006,"Montgomery County",PA,us-pa-091,0.21400035921607
Metropolitan,2006,"Northampton County",PA,us-pa-095,0.27400091763103
Metropolitan,2006,"Perry County",PA,us-pa-099,0.22500075050284
Metropolitan,2006,"Philadelphia County",PA,us-pa-101,0.29300002517141
Metropolitan,2006,"Pike County",PA,us-pa-103,0.2400047092065
Metropolitan,2006,"Washington County",PA,us-pa-125,0.2700001271666
Metropolitan,2006,"Westmoreland County",PA,us-pa-129,0.24300035918391
Metropolitan,2006,"Wyoming County",PA,us-pa-131,0.24000771418929
Metropolitan,2006,"York County",PA,us-pa-133,0.26000032418589
Metropolitan,2007,"Allegheny County",PA,us-pa-003,0.26400004318419
Metropolitan,2007,"Armstrong County",PA,us-pa-005,0.23800108190789
Metropolitan,2007,"Beaver County",PA,us-pa-007,0.26900005255374
Metropolitan,2007,"Berks County",PA,us-pa-011,0.28100018400769
Metropolitan,2007,"Blair County",PA,us-pa-013,0.32600073641576
Metropolitan,2007,"Bucks County",PA,us-pa-017,0.22800047708372
Metropolitan,2007,"Butler County",PA,us-pa-019,0.24700039229909
Metropolitan,2007,"Cambria County",PA,us-pa-021,0.29900003564935
Metropolitan,2007,"Carbon County",PA,us-pa-025,0.27600081699346
Metropolitan,2007,"Centre County",PA,us-pa-027,0.25500050164631
Metropolitan,2007,"Chester County",PA,us-pa-029,0.22800057969861
Metropolitan,2007,"Cumberland County",PA,us-pa-041,0.20900078933928
Metropolitan,2007,"Dauphin County",PA,us-pa-043,0.30800071651353
Metropolitan,2007,"Delaware County",PA,us-pa-045,0.27100015504729
Metropolitan,2007,"Erie County",PA,us-pa-049,0.26800064327172
Metropolitan,2007,"Fayette County",PA,us-pa-051,0.31500044830987
Metropolitan,2007,"Lackawanna County",PA,us-pa-069,0.23000062684135
Metropolitan,2007,"Lancaster County",PA,us-pa-071,0.25900021717461
Metropolitan,2007,"Lebanon County",PA,us-pa-075,0.27000135584735
Metropolitan,2007,"Lehigh County",PA,us-pa-077,0.25100048216008
Metropolitan,2007,"Luzerne County",PA,us-pa-079,0.27400066622252
Metropolitan,2007,"Lycoming County",PA,us-pa-081,0.24800099667022
Metropolitan,2007,"Mercer County",PA,us-pa-085,0.26500011342241
Metropolitan,2007,"Montgomery County",PA,us-pa-091,0.21500033946872
Metropolitan,2007,"Northampton County",PA,us-pa-095,0.25600091459929
Metropolitan,2007,"Perry County",PA,us-pa-099,0.25
Metropolitan,2007,"Philadelphia County",PA,us-pa-101,0.29300012218561
Metropolitan,2007,"Pike County",PA,us-pa-103,0.27600364963504
Metropolitan,2007,"Washington County",PA,us-pa-125,0.30300034850933
Metropolitan,2007,"Westmoreland County",PA,us-pa-129,0.23100046737576
Metropolitan,2007,"Wyoming County",PA,us-pa-131,0.29600961538462
Metropolitan,2007,"York County",PA,us-pa-133,0.30200047896543
Metropolitan,2008,"Allegheny County",PA,us-pa-003,0.27400007327444
Metropolitan,2008,"Armstrong County",PA,us-pa-005,0.27700458938099
Metropolitan,2008,"Beaver County",PA,us-pa-007,0.26900078974089
Metropolitan,2008,"Berks County",PA,us-pa-011,0.28800013545776
Metropolitan,2008,"Blair County",PA,us-pa-013,0.2800021028283
Metropolitan,2008,"Bucks County",PA,us-pa-017,0.23700044361942
Metropolitan,2008,"Butler County",PA,us-pa-019,0.22500128358406
Metropolitan,2008,"Cambria County",PA,us-pa-021,0.30400150022771
Metropolitan,2008,"Carbon County",PA,us-pa-025,0.26000121656968
Metropolitan,2008,"Centre County",PA,us-pa-027,0.27200101102194
Metropolitan,2008,"Chester County",PA,us-pa-029,0.21400010052328
Metropolitan,2008,"Cumberland County",PA,us-pa-041,0.26100071986014
Metropolitan,2008,"Dauphin County",PA,us-pa-043,0.30100116951704
Metropolitan,2008,"Delaware County",PA,us-pa-045,0.24200058802717
Metropolitan,2008,"Erie County",PA,us-pa-049,0.31900111106259
Metropolitan,2008,"Fayette County",PA,us-pa-051,0.34300119315684
Metropolitan,2008,"Lackawanna County",PA,us-pa-069,0.26000100166527
Metropolitan,2008,"Lancaster County",PA,us-pa-071,0.28500035794726
Metropolitan,2008,"Lebanon County",PA,us-pa-075,0.24900174372414
Metropolitan,2008,"Lehigh County",PA,us-pa-077,0.25700086739931
Metropolitan,2008,"Luzerne County",PA,us-pa-079,0.28600110571187
Metropolitan,2008,"Lycoming County",PA,us-pa-081,0.22900011323746
Metropolitan,2008,"Mercer County",PA,us-pa-085,0.27700301102533
Metropolitan,2008,"Montgomery County",PA,us-pa-091,0.24300017644434
Metropolitan,2008,"Northampton County",PA,us-pa-095,0.31500009062404
Metropolitan,2008,"Perry County",PA,us-pa-099,0.27800253964504
Metropolitan,2008,"Philadelphia County",PA,us-pa-101,0.31200006196279
Metropolitan,2008,"Pike County",PA,us-pa-103,0.281003838729
Metropolitan,2008,"Washington County",PA,us-pa-125,0.31600052879743
Metropolitan,2008,"Westmoreland County",PA,us-pa-129,0.22800035470427
Metropolitan,2008,"Wyoming County",PA,us-pa-131,0.25700038358266
Metropolitan,2008,"York County",PA,us-pa-133,0.28600055996502
Metropolitan,2009,"Allegheny County",PA,us-pa-003,0.26700026247026
Metropolitan,2009,"Armstrong County",PA,us-pa-005,0.26100472993592
Metropolitan,2009,"Beaver County",PA,us-pa-007,0.27200186865186
Metropolitan,2009,"Berks County",PA,us-pa-011,0.27700032372063
Metropolitan,2009,"Blair County",PA,us-pa-013,0.32400262426193
Metropolitan,2009,"Bucks County",PA,us-pa-017,0.23600040961922
Metropolitan,2009,"Butler County",PA,us-pa-019,0.22400005805178
Metropolitan,2009,"Cambria County",PA,us-pa-021,0.34600104265914
Metropolitan,2009,"Carbon County",PA,us-pa-025,0.24100010163635
Metropolitan,2009,"Centre County",PA,us-pa-027,0.23700170970935
Metropolitan,2009,"Chester County",PA,us-pa-029,0.20600050978567
Metropolitan,2009,"Cumberland County",PA,us-pa-041,0.27700074625178
Metropolitan,2009,"Dauphin County",PA,us-pa-043,0.28000123940054
Metropolitan,2009,"Delaware County",PA,us-pa-045,0.2620002885008
Metropolitan,2009,"Erie County",PA,us-pa-049,0.26900065619331
Metropolitan,2009,"Fayette County",PA,us-pa-051,0.34100196623869
Metropolitan,2009,"Lackawanna County",PA,us-pa-069,0.22700054094174
Metropolitan,2009,"Lancaster County",PA,us-pa-071,0.28600057725087
Metropolitan,2009,"Lebanon County",PA,us-pa-075,0.2890028197898
Metropolitan,2009,"Lehigh County",PA,us-pa-077,0.24700096774831
Metropolitan,2009,"Luzerne County",PA,us-pa-079,0.29200089774815
Metropolitan,2009,"Lycoming County",PA,us-pa-081,0.27200117159337
Metropolitan,2009,"Mercer County",PA,us-pa-085,0.26100228365523
Metropolitan,2009,"Montgomery County",PA,us-pa-091,0.24500010270244
Metropolitan,2009,"Northampton County",PA,us-pa-095,0.26200110231351
Metropolitan,2009,"Perry County",PA,us-pa-099,0.2540042397833
Metropolitan,2009,"Philadelphia County",PA,us-pa-101,0.3130002518658
Metropolitan,2009,"Pike County",PA,us-pa-103,0.26400052563569
Metropolitan,2009,"Washington County",PA,us-pa-125,0.30100020180617
Metropolitan,2009,"Westmoreland County",PA,us-pa-129,0.26500053212246
Metropolitan,2009,"Wyoming County",PA,us-pa-131,0.26300004837227
Metropolitan,2009,"York County",PA,us-pa-133,0.31900037327595
Metropolitan,2010,"Allegheny County",PA,us-pa-003,0.29000029521291
Metropolitan,2010,"Armstrong County",PA,us-pa-005,0.31800413456117
Metropolitan,2010,"Beaver County",PA,us-pa-007,0.28800145823523
Metropolitan,2010,"Berks County",PA,us-pa-011,0.2740002128622
Metropolitan,2010,"Blair County",PA,us-pa-013,0.3
Metropolitan,2010,"Bucks County",PA,us-pa-017,0.22200022650686
Metropolitan,2010,"Butler County",PA,us-pa-019,0.26000073038016
Metropolitan,2010,"Cambria County",PA,us-pa-021,0.35400066178378
Metropolitan,2010,"Carbon County",PA,us-pa-025,0.27800063547542
Metropolitan,2010,"Centre County",PA,us-pa-027,0.23300018602134
Metropolitan,2010,"Chester County",PA,us-pa-029,0.18500034447124
Metropolitan,2010,"Cumberland County",PA,us-pa-041,0.24500033479901
Metropolitan,2010,"Dauphin County",PA,us-pa-043,0.32900064138539
Metropolitan,2010,"Delaware County",PA,us-pa-045,0.25700011221647
Metropolitan,2010,"Erie County",PA,us-pa-049,0.26600083992643
Metropolitan,2010,"Fayette County",PA,us-pa-051,0.34800124538876
Metropolitan,2010,"Lackawanna County",PA,us-pa-069,0.234
Metropolitan,2010,"Lancaster County",PA,us-pa-071,0.28600064335523
Metropolitan,2010,"Lebanon County",PA,us-pa-075,0.29800281011642
Metropolitan,2010,"Lehigh County",PA,us-pa-077,0.29300031360949
Metropolitan,2010,"Luzerne County",PA,us-pa-079,0.30000080923826
Metropolitan,2010,"Lycoming County",PA,us-pa-081,0.30900077318415
Metropolitan,2010,"Mercer County",PA,us-pa-085,0.27800131851145
Metropolitan,2010,"Montgomery County",PA,us-pa-091,0.24200025715397
Metropolitan,2010,"Northampton County",PA,us-pa-095,0.28600102149622
Metropolitan,2010,"Perry County",PA,us-pa-099,0.28000701405734
Metropolitan,2010,"Philadelphia County",PA,us-pa-101,0.31500025731256
Metropolitan,2010,"Pike County",PA,us-pa-103,0.26200206689215
Metropolitan,2010,"Washington County",PA,us-pa-125,0.25
Metropolitan,2010,"Westmoreland County",PA,us-pa-129,0.28600015501363
Metropolitan,2010,"Wyoming County",PA,us-pa-131,0.256
Metropolitan,2010,"York County",PA,us-pa-133,0.32000012401063
Metropolitan,2011,"Allegheny County",PA,us-pa-003,0.29100022693271
Metropolitan,2011,"Armstrong County",PA,us-pa-005,0.29800255312758
Metropolitan,2011,"Beaver County",PA,us-pa-007,0.27900175768228
Metropolitan,2011,"Berks County",PA,us-pa-011,0.26400074145424
Metropolitan,2011,"Blair County",PA,us-pa-013,0.29800218543183
Metropolitan,2011,"Bucks County",PA,us-pa-017,0.24
Metropolitan,2011,"Butler County",PA,us-pa-019,0.26100081607892
Metropolitan,2011,"Cambria County",PA,us-pa-021,0.31400014459225
Metropolitan,2011,"Carbon County",PA,us-pa-025,0.25700001976011
Metropolitan,2011,"Centre County",PA,us-pa-027,0.25100168131896
Metropolitan,2011,"Chester County",PA,us-pa-029,0.22100051967944
Metropolitan,2011,"Cumberland County",PA,us-pa-041,0.24200106652446
Metropolitan,2011,"Dauphin County",PA,us-pa-043,0.31200039818824
Metropolitan,2011,"Delaware County",PA,us-pa-045,0.29700045539891
Metropolitan,2011,"Erie County",PA,us-pa-049,0.27200103885111
Metropolitan,2011,"Fayette County",PA,us-pa-051,0.31500122528229
Metropolitan,2011,"Lackawanna County",PA,us-pa-069,0.24500048538977
Metropolitan,2011,"Lancaster County",PA,us-pa-071,0.29400046840503
Metropolitan,2011,"Lebanon County",PA,us-pa-075,0.27900263773453
Metropolitan,2011,"Lehigh County",PA,us-pa-077,0.30000076436237
Metropolitan,2011,"Luzerne County",PA,us-pa-079,0.30000080799593
Metropolitan,2011,"Lycoming County",PA,us-pa-081,0.31800218426653
Metropolitan,2011,"Mercer County",PA,us-pa-085,0.25500131238089
Metropolitan,2011,"Montgomery County",PA,us-pa-091,0.24400001988806
Metropolitan,2011,"Northampton County",PA,us-pa-095,0.2980010063991
Metropolitan,2011,"Perry County",PA,us-pa-099,0.2880016392003
Metropolitan,2011,"Philadelphia County",PA,us-pa-101,0.31000007893622
Metropolitan,2011,"Pike County",PA,us-pa-103,0.29000529795223
Metropolitan,2011,"Washington County",PA,us-pa-125,0.25100045020259
Metropolitan,2011,"Westmoreland County",PA,us-pa-129,0.29600056354895
Metropolitan,2011,"Wyoming County",PA,us-pa-131,0.27300829000984
Metropolitan,2011,"York County",PA,us-pa-133,0.30900042243923
Metropolitan,2012,"Allegheny County",PA,us-pa-003,0.31200008337372
Metropolitan,2012,"Armstrong County",PA,us-pa-005,0.27600396535922
Metropolitan,2012,"Beaver County",PA,us-pa-007,0.30100061878386
Metropolitan,2012,"Berks County",PA,us-pa-011,0.29400062476366
Metropolitan,2012,"Blair County",PA,us-pa-013,0.28800123222262
Metropolitan,2012,"Bucks County",PA,us-pa-017,0.29200043173415
Metropolitan,2012,"Butler County",PA,us-pa-019,0.31000100426094
Metropolitan,2012,"Cambria County",PA,us-pa-021,0.31600206958527
Metropolitan,2012,"Carbon County",PA,us-pa-025,0.26200095057034
Metropolitan,2012,"Centre County",PA,us-pa-027,0.28500083375021
Metropolitan,2012,"Chester County",PA,us-pa-029,0.27000067746088
Metropolitan,2012,"Cumberland County",PA,us-pa-041,0.25800072509146
Metropolitan,2012,"Dauphin County",PA,us-pa-043,0.31000019771051
Metropolitan,2012,"Delaware County",PA,us-pa-045,0.29800060865743
Metropolitan,2012,"Erie County",PA,us-pa-049,0.28100014886026
Metropolitan,2012,"Fayette County",PA,us-pa-051,0.28200009416639
Metropolitan,2012,"Lackawanna County",PA,us-pa-069,0.25600009709386
Metropolitan,2012,"Lancaster County",PA,us-pa-071,0.29200003132431
Metropolitan,2012,"Lebanon County",PA,us-pa-075,0.25200245846386
Metropolitan,2012,"Lehigh County",PA,us-pa-077,0.33700051302514
Metropolitan,2012,"Luzerne County",PA,us-pa-079,0.32900123621301
Metropolitan,2012,"Lycoming County",PA,us-pa-081,0.29400169280114
Metropolitan,2012,"Mercer County",PA,us-pa-085,0.24700122677087
Metropolitan,2012,"Montgomery County",PA,us-pa-091,0.24800034183595
Metropolitan,2012,"Northampton County",PA,us-pa-095,0.31200035334128
Metropolitan,2012,"Perry County",PA,us-pa-099,0.30100392841554
Metropolitan,2012,"Philadelphia County",PA,us-pa-101,0.31000008667088
Metropolitan,2012,"Pike County",PA,us-pa-103,0.2640025826089
Metropolitan,2012,"Washington County",PA,us-pa-125,0.23800048501732
Metropolitan,2012,"Westmoreland County",PA,us-pa-129,0.30900056925596
Metropolitan,2012,"Wyoming County",PA,us-pa-131,0.28700780089153
Metropolitan,2012,"York County",PA,us-pa-133,0.2800003675671
Metropolitan,2013,"Adams County",PA,us-pa-001,0.29800259403372
Metropolitan,2013,"Allegheny County",PA,us-pa-003,0.26900005096845
Metropolitan,2013,"Armstrong County",PA,us-pa-005,0.33000187863986
Metropolitan,2013,"Beaver County",PA,us-pa-007,0.29900055944479
Metropolitan,2013,"Berks County",PA,us-pa-011,0.30800039297878
Metropolitan,2013,"Blair County",PA,us-pa-013,0.3200020594141
Metropolitan,2013,"Bucks County",PA,us-pa-017,0.25600008418217
Metropolitan,2013,"Butler County",PA,us-pa-019,0.27800028506271
Metropolitan,2013,"Cambria County",PA,us-pa-021,0.28400181850233
Metropolitan,2013,"Carbon County",PA,us-pa-025,0.32500594341865
Metropolitan,2013,"Centre County",PA,us-pa-027,0.25900182782391
Metropolitan,2013,"Chester County",PA,us-pa-029,0.23700025151309
Metropolitan,2013,"Columbia County",PA,us-pa-037,0.34800163848089
Metropolitan,2013,"Cumberland County",PA,us-pa-041,0.27100015189983
Metropolitan,2013,"Dauphin County",PA,us-pa-043,0.2970008535353
Metropolitan,2013,"Delaware County",PA,us-pa-045,0.24900040271545
Metropolitan,2013,"Erie County",PA,us-pa-049,0.3090006611792
Metropolitan,2013,"Fayette County",PA,us-pa-051,0.32600032184474
Metropolitan,2013,"Franklin County",PA,us-pa-055,0.27900021174478
